source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:18.529Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK6,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:18.529Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,4bc4383f155e1eba04b18e53df9170ee,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> <*> <*> Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:13.134Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK3,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:13.134Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""1c1bec2c-aad1-4d98-ad27-df6a8c153431""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:13.134Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK2,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:13.134Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""1c1bec2c-aad1-4d98-ad27-df6a8c153431""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:13.134Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""1c1bec2c-aad1-4d98-ad27-df6a8c153431""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,0fc4f51aa393122d03d1bcdbbafa198b,fetch,"[<DATETIME>] [ERROR] [<*>] <*> <*> <*> {""<*>"":""<UUID>""} Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:13.134Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK1,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:13.134Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:13.134Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVK0,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:13.134Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:13.134Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,86e068efdd1e7e6d2fa052e24631b909,fetch,"[<DATETIME>] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:10.922Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVJY,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:10.922Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:10.922Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVJX,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:10.922Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:10.922Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,039d85d46792d859b1669594401833d8,fetch,"[<DATETIME>] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:48:09.180Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVJV,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at OpenAiCompatibleAdapter.chatCompletion (index.js:17974:15)
    at async ModelGateway.chatCompletionInternal (index.js:18801:14)
    at async ModelGateway.callWithRetry (index.js:18779:16)
    at async AgentToolExecutor.analyzeImage (index.js:31227:28)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,4cad088be4bea5e3ebc0db785eb78eb9,fetch,"Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}
    at <DOMAIN> (<DOMAIN>:17974:15)
    at async <DOMAIN> (<DOMAIN>:18801:14)
    at async <DOMAIN> (<DOMAIN>:18779:16)
    at async <DOMAIN> (<DOMAIN>:31227:28)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:48:09.180Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",cloudflare-workers,2026-04-05T07:48:09.180Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76f2a87cecd4b2,01KNE9TVGVBYCBWME69AY3TVJT,9e76f2a87cecd4b2,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:48:09.180Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}","[2026-04-05T07:48:09.180Z] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",2f24288827c6b14fac807324df3a4ac2,cf-worker,4df2a47e6d577cc73f81bf04654736f6,fetch,"[<DATETIME>] [ERROR] [AI] OpenAI compatible chat completion failed Error: OpenAI API error: 400 - {""error"":{""code"":""1210"",""message"":""API 调用参数有误，请检查文档。""}}",undefined,undefined,undefined
error,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",cloudflare-workers,2026-04-05T07:41:33.597Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76e561dc95da78,01KNE9E9045313M6MVB8R668YE,9e76e561dc95da78,POST /api/ai-chat/chat,ossshelf-api,error,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)","AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33348:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,89d4d715ccf44140ec703190f9a0ff39,fetch,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async <DOMAIN> (<DOMAIN>:31269:24)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33348:26)",undefined,undefined,undefined
error,"[2026-04-05T07:41:33.597Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""bf7b4a5e-5872-4edb-a150-a9a1330c58a9""} Error: 3046: Request timeout",cloudflare-workers,2026-04-05T07:41:33.597Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,4dbe32d8-4bb3-47be-8db0-8600074fa2b7,9e76e561dc95da78,01KNE9E9045313M6MVB8R668YD,9e76e561dc95da78,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:41:33.597Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""bf7b4a5e-5872-4edb-a150-a9a1330c58a9""} Error: 3046: Request timeout","[2026-04-05T07:41:33.597Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""bf7b4a5e-5872-4edb-a150-a9a1330c58a9""} Error: 3046: Request timeout",2f24288827c6b14fac807324df3a4ac2,cf-worker,f4e6113cd2fa2d086d73149dc86cfad1,fetch,"[<DATETIME>] [ERROR] [AgentTool] Vision model failed {""fileId"":""<UUID>""} Error: 3046: Request timeout",undefined,undefined,undefined
error,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33345:26)",cloudflare-workers,2026-04-05T07:27:35.742Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,434d9239-c8fd-4348-95e9-3bcfaa53e6f3,9e76d113f991d78c,01KNE8ME9YGX3FZXR8CYJ6Y6KX,9e76d113f991d78c,POST /api/ai-chat/chat,ossshelf-api,error,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33345:26)","AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async Ai.run (cloudflare-internal:ai-api:196:19)
    at async AgentToolExecutor.analyzeImage (index.js:31269:24)
    at async AgentEngine.runNative (index.js:31921:20)
    at async Object.start (index.js:33345:26)",2f24288827c6b14fac807324df3a4ac2,cf-worker,a9c5a326a7df85ffb982ca650904caa3,fetch,"AiError: 3046: Request timeout
    at Ai._parseError (cloudflare-internal:ai-api:218:24)
    at async <DOMAIN> (cloudflare-internal:ai-api:196:19)
    at async <DOMAIN> (<DOMAIN>:31269:24)
    at async <DOMAIN> (<DOMAIN>:31921:20)
    at async <DOMAIN> (<DOMAIN>:33345:26)",undefined,undefined,undefined
error,"[2026-04-05T07:27:35.742Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""efa181ed-3a88-4af1-baa1-6305c7bea5c0""} Error: 3046: Request timeout",cloudflare-workers,2026-04-05T07:27:35.742Z,false,https://ossapi.wort.uk/api/ai-chat/chat,POST,/api/ai-chat/chat,ok,ossshelf-api,fetch,stateless,434d9239-c8fd-4348-95e9-3bcfaa53e6f3,9e76d113f991d78c,01KNE8ME9YGX3FZXR8CYJ6Y6KW,9e76d113f991d78c,POST /api/ai-chat/chat,ossshelf-api,error,"[2026-04-05T07:27:35.742Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""efa181ed-3a88-4af1-baa1-6305c7bea5c0""} Error: 3046: Request timeout","[2026-04-05T07:27:35.742Z] [ERROR] [AgentTool] Vision model failed {""fileId"":""efa181ed-3a88-4af1-baa1-6305c7bea5c0""} Error: 3046: Request timeout",2f24288827c6b14fac807324df3a4ac2,cf-worker,2347752c769f9bbaa35814ab797b0856,fetch,"[<DATETIME>] [ERROR] [AgentTool] Vision model failed {""fileId"":""<UUID>""} Error: 3046: Request timeout",undefined,undefined,undefined